,business_id,date,review_id,stars,type,user_id,cool,useful,funny,first_word,second_word,third_word,fourth_word,fifth_word,sixth_word,seventh_word,eighth_word,ninth_word,tenth_word,elevnth_word,twelfth_word,thirteenth_word,fourteenth_word,fifteenth_word,sixteenth_word,seventeenth_word,eighteenth_word,nineteenth_word,twentieth_word
96,E8z9E0aFDYwC7KQuEU3GYA,2009-03-09,Y8GAudCnbK-05qkFzLsv0Q,4,review,0NckJhx0qXykvvhsm-p7MA,1,1,0,Had,dinner,and,"brunch,",not,on,the,same,day...the,dinner,was,"good,",although,I,thought,the,mandala,masala,could,have
97,yGmdo1ENajB98iryHGoWFw,2011-04-12,cALYebKb5hygdKHqlQJu2Q,4,review,thlVIc8s6ZCP37UGMf3yDA,0,0,0,This,is,a,very,interesting,place.,,Don't,go,here,thinking,it,will,be,classy.,n/a,n/a,n/a,n/a,n/a
98,QGeliKMObpVZ3jP89--ZIg,2011-03-20,SawdMXLYD5ytRmMFvY4nmA,5,review,QAwWrE6LLbVHNtZOoDdRRw,0,2,0,I,LOVE,Chic,"Nails!

I",used,to,go,to,Tip,&,Toes,on,48th,street,and,Ray,"Road,",until,one,day
99,bc-lE-wGVAsUrX-kJhtY-Q,2011-03-06,j-jMQdELr6AFkCcEHxB7ww,5,review,v10WwWFKPAK6aKjghrLj3g,0,0,0,After,the,Padres,Spring,Training,"game,",we,had,reservations,at,Don,&,Charlie's,in,Scottsdale,.,,None,of,us
100,CrBsdxqOjPdnfsDxV89GJQ,2010-02-17,SmUMyCUNrT9HEo_DXdgUuQ,4,review,bZFRqP7s0Vszxeu8_IwYow,0,1,0,I,have,to,admit,that,I,find,myself,thinking,that,I,like,mine,tall,dark,and,Russian.,"

",It's,nice
101,m9Wqqma30o-hH2fAX7dnug,2011-03-14,oTB_mpCKcu-8wayQQuCDZw,5,review,FpCmGLWHe5Y-kDS7ZYaF5w,0,1,0,Best,"food,",super,friendly,"staff,",and,great,prices.,Love,it!,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
102,M3zLQRbSF_VcGukkzxXc4w,2010-06-15,1e_YRoF0lrA9-4tvdym_Sg,5,review,_w_hrcZ-9uObIBepDmLJwg,0,0,0,Christy,is,an,amazing,cake,artist.,,She,has,an,impressive,portfolio,as,she,has,a,flair,for,creativity.,
103,LzpR_jE6VIutJ08s2cdRrw,2011-02-19,WqLc0KSfMHGoWNtvPque5w,4,review,GVH_iuoPc0aP3ZNYlWuKag,0,0,0,"OK,",Sweet,Pea,and,I,love,us,some,"Coup,",and,it's,not,just,because,we've,been,coming,here,for,years-
104,WaO_hAunQrZ--vI308rHQA,2011-06-06,4jkSNOjZN-35vo1_Z2SL7w,3,review,qT17WVkJi0RvQ4nNPN6NDw,1,0,0,Great,food,and,awesome,service!,Even,better,that,the,Chef,came,out,and,personally,checked,on,our,experience.,I,will
105,COc06ScpJTN15NXMf4gkqA,2012-06-17,MbLozRSxSjtMJ3YmPCms7Q,1,review,UfMHoQ4lic1aCkXFa4TxlA,0,2,1,See,the,huge,sign,outside,that,says,$2.50?,"Yeah,",that's,for,shirts,only.,I,was,caught,off,guard,when,I
106,hfl62LX14YqNpG0g0Tj6_Q,2011-06-20,xbXkOaXLbwFsCMgsH6T9Tg,5,review,kWIyajQP2mEv93yj34oemg,0,1,0,After,driving,down,a,teeny,dimly,lit,road,and,coming,across,what,looked,like,a,medical,office,building,in,the
107,AGar9KVq_W7YcF76avbDTw,2011-03-16,LbSa1y7dGRZc4z6TXFG4AQ,3,review,P_LzcrlVXFdgBq_24UnlUw,0,0,0,As,Target's,go,this,one,is,standard,fare.,That,consistency,is,part,of,their,brand,recognition.,"However,",as,a,part
108,V1nEpIRmEa1768oj_tuxeQ,2012-12-16,39gCBTrQVeM4GVOt_wEoLg,5,review,a_V8LRfMxGvpGtTwR2olrg,0,0,0,It's,just,like,pizza,bianco,without,the,wait.,This,pizza,is,a,9.9999,and,bianco,is,a,10.,This,place
109,Y-NqaDy_1bb-Y5dQ33x-Pw,2010-07-22,15YFoHK5HPQpg1u_vwbqmA,4,review,8-2W5CmkDl9vrkxRpkiPRg,1,1,0,Sacks,is,a,different,kind,of,sandwich,shop.,They,have,some,crazy,ingredients,like,varied,sauces,and,"mayos,",fresh,"spinach,"
110,0RqNRc6RiILzZxK9J8Kqug,2012-03-03,2dEtB3h8yZEONOmUJIUPZQ,2,review,uQYOGKahTkpR9wEVjaAOCw,0,2,2,This,is,my,first,time,back,in,years.,It,will,be,my,last.,I,was,in,the,bar,area,for
111,YEQkTCmphjr6XKPh4m93AQ,2008-06-20,L1SNUf6VQgG2rolLLvVgxw,5,review,jdoGEEy5s-5L1O_lNzEi2g,0,2,0,As,mentioned,"earlier,",the,best,thing,about,this,place,is,the,super,"cheap,",but,super,delicious,lunch,bentos.,,You
112,StiQ_lcCY8sX4JI-J6Mufg,2009-11-06,i2WTOTbT1lqu0byxcnY-GA,5,review,QKW7sYPWPSsIcWqSiDzChQ,6,6,6,'twas,the,night,before,"booyah
and",all,the,through,the,"city
people",were,piecing,"
some",pretty,"shitty
costumes","together
at","savers,",good,"will
george",w
113,1Q_H3BLhKBymF6Se8FfZNw,2009-02-19,_o_WRkKLk7NJeOO6NsOmMA,1,review,JnRT9i2d71pY8D8ngzCz9Q,0,1,0,Unless,you,are,a,regular,or,look,like,your,wallet,is,fat,don't,expect,the,best,service.,,Entrees,cost
114,qRBeZAFiId0ainBtpFSGuQ,2011-07-24,NqIsMdYelNlkeK32kJPsCQ,3,review,xOLR24JjRq3nE6lW-869Ug,0,0,0,Returned,Sunday,afternoon,and,was,,pleasantly,suprised.,Happy,Hour,is,7,days,a,week,3-7,pm,,,;
115,PmPOuRvuN3CoNOi1nBj_TQ,2010-08-24,tiSpPFzMEWbEZf7mXJ-O6w,4,review,PFaAf7rqKfWXIPiG1qxCiw,0,0,0,LOVE,THIS,PLACE!!!,The,food,was,"amazing,who",cares,if,it's,,chain,"restaurant.
",,,,,,We,had
116,F-ykHfGY9lWr12OJ_Ofy7A,2012-03-14,ty51pvsTv3KxBaeHFWFZrw,3,review,DowPyTFtqen32BuOmzuBXg,0,0,0,Hit,or,miss,food.,I,ordered,the,meat,plate,with,corned,"beef,",zuch,and,asparagus,for,the,sides.,Corned,beef
117,0BpMvu5B9fY-KEbOuxLtFQ,2011-04-05,Fzn7pH4L44WChbaMYaZmxQ,3,review,rz5kClFIidz_-sfJm4V7MA,0,0,0,Absolutely,the,best,sushi,in,the,"valley,",hands,down.,,The,fish,is,fresh,and,their,spicy,tuna,is,like
118,XMRj865sZBPWCI7tx0uBWw,2011-03-04,LfMuF4r-UJFf-ji1pAVlBA,4,review,P4XRTKPDREmWvPIg81CzUQ,0,0,0,It,was,as,good,as,everyone,says!,,And,sooo,"inexpensive...appetizers,","entrees,",and,drinks,for,3,people...about,30,bones.,
119,CvRGjwCsrQs1DYYL3z8R7g,2008-02-27,xCEvHEszA3-CmFqtHacVQg,1,review,jKeaOrPyJ-dI9SNeVqrbww,0,0,0,Take,your,money,"elsewhere,",unless,you've,got,kids.,,I,really,try,to,like,this,place.,,A,family,member
120,UI5ghIUeHYxzwSfaDVUXOA,2010-07-21,_gh5ddLVeF7xEQVUKJLiVg,4,review,w70p852jPyabsc2JEIis4w,0,1,0,Friend,and,I,were,planning,on,going,to,Postino's,next,door,but,it,was,already,packed,at,5:30,on,a
121,YKOvlBNkF4KpUP9q7x862w,2012-02-16,_Ctic3_Iuw0ECtqH2Yw5yQ,5,review,cCwj4RJSKU4-o9ZZ1VTtmA,1,0,0,Took,my,fiance',there,for,Valentine's,day/,Birthday.,,I,did,a,lot,of,research,of,romantic,places,around,the
122,qkbloHdDZuHf_0wTqUGPjQ,2012-06-08,mmAi-uXUcfWLnH8qK2gfug,5,review,ENJpS6i-s9hWiQg9ZGwevQ,0,0,0,I,have,had,a,great,experience,every,time,I,have,been,there.,,The,food,is,hard,to,beat,and
123,1DjRf3AdYpdlC1Df9KD6rA,2010-08-15,28guWjT8KRZKvMZkltdzew,4,review,4B6aJJTELjivUXrL_LTlqQ,0,1,0,My,husband,and,I,went,here,on,a,Saturday,night,for,dinner,because,we,had,a,restaurant.com,gift,certificate.,"Yes,"
124,nFo_63pTr-4ZhakuaRFOCA,2012-03-30,L1ur4N-XFG_kviP0M2_SCA,5,review,E8Gh1Mv8Jtb6eJQjNmIPXg,1,0,0,I,love,this,restaurant!!,I,have,been,a,fan,of,the,Newport,Beach,location,for,years.,Scottsdale,definitely,did,not
125,rZbHg4ACfN3iShdsT47WKQ,2010-07-13,hh1L68RTi1FCHNfXGHkc7A,5,review,C6IOtaaYdLIT5fWd7ZYIuA,8,9,6,That,darn,Smokehouse,burger,is,awesome.,5,stars.,"

The",smoked,corn,was,a,little,Meh...,it,was,oily,like,not
126,CgHcO651uEE3aalrkm4boQ,2007-08-22,L8C_ZWqXelQDG_SzAp3TkA,1,review,QSYnt4piL87oEWJHJ8_pGA,0,1,0,My,friend,kept,telling,me,how,good,their,lunches,are...,I,tried,"it,",but,it,didn't,do,anything,for,me.
127,huxYC5ZvUwJdJE3tfhnpIQ,2010-12-07,Oz9HXBHI8cqTeFgEusyUrw,5,review,nM3vfxr6fcnN_nXdzwbVCw,0,0,0,Very,friendly,and,knowledgeable,guys.,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
128,hLRoMJv9KSoBLJILh2TwOg,2011-12-10,1-9CLP4RWHJbNThB7r1ErQ,3,review,-Wa5j14Rhps3DC2SMaaatQ,0,0,0,The,florist,manager,is,"great,",but,i,have,not,had,a,great,experience,with,the,night,manager.,,He,seemed
129,c0iszTWZwYtO3TgBx0Z0fQ,2008-04-23,7Xmf43U-uyrL6FFtq6OSBA,2,review,rVlgz-MGYRPa8UzTYO0RGQ,1,3,1,I,feel,the,Days,Inn,Tempe,is,best,described,as,"""a",place,where,you,can,purchase,the,right,to,sleep
130,sbsFamEj5wDxNAjUKrMcSw,2010-09-15,4h1s3CFZX8QjIRmPX1URUw,3,review,4xaC4c660LOb2qdVeSZfqg,0,0,0,Came,for,a,friend's,birthday,and,really,was,not,that,impressed.,First,of,"all,",it,took,us,a,while,to
131,aBjgE5pLhtz4RGGR-IWpGA,2012-08-13,LAXS5fIoyHBmRe-gJxUcQA,3,review,1wMGLaMIH7CcmJ2htS1rmw,1,1,0,Too,bad,about,Mandalay,Noodle,World.,Maybe,if,they,had,stressed,better,service,and,played,up,the,Burmese,aspect,they
132,08Z_Zzp8PyEmWWpYurIO-Q,2012-03-07,skfhecYPk8vURCcrfTWtUg,4,review,dCrd49_lbC3YAgTOZZwYmg,0,0,0,Excellent,service,and,"food.

Very","clean.

Friendly","folks.

Beautiful",patio,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
133,K13dEvg4uimGQ1OcE5vGZA,2010-09-19,H8Uhlrj1bEaAgK5J9SomPw,4,review,_PzSNcfrCjeBxSLXRoMmgQ,0,0,0,This,is,my,2nd,time,to,this,AMC.,,I,like,it!,,It,is,huge,and,clean.,,The
134,c0RSs2KYK5Y-ZlSrNq9LyA,2012-03-10,QESrotRf2_9329fpBgKvsw,5,review,psBJOZfXxUPHmF8mi8G0pw,1,2,1,I,have,been,here,several,times,now,and,have,never,had,a,bad,experience,yet.,,Good,"food,",good,service;
135,odhXwWaYZvD_icIN6f_DbA,2012-09-19,ygVApLq3sbc_U-Y9zFWRdQ,3,review,_tBu-2i9uT6LFxh-TyEOHA,0,0,0,Affordable,and,good.,,Clean,restaurant.,,Will,return.,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
136,uxoibUaXA-lRXM37ZV8Bsg,2008-12-20,OUhKpg-1LG7bpyxHLtbJDQ,1,review,VKiWDL608wBRQtk05ts59g,0,3,1,Absolutely,horrendous.,,This,post,office,will,lose,your,mail,"(repeatedly),",laugh,about,it,to,your,"face,",lie,about,"it,"
137,87EXGxQk0nrM41NCfB1HTQ,2011-06-19,XGZzqC_pPOwqO5QZhHdBNw,2,review,XYVfcuxJ4x805zIWvJ17MA,0,1,0,I'd,love,to,give,these,guys,a,better,"review,",because,they,were,very,friendly,and,professional.,,"However,",I,was
138,V3lQtk1LgwAEcF9j-BzchA,2012-10-23,ExhhNpUulh2Yjog-nb6O7A,5,review,LZxnr-c-VsG0N4Ef-9iAyg,0,0,0,I'm,from,Chicago,so,I'm,picky,with,my,pizza--this,place,does,it,right,(NY,style)!,I,love,the,"""hole",in
139,F1I_TEBT4Wpj0eDsoXKk3w,2012-12-10,BswsfdATKn9m2EiT-2_MZg,4,review,efZh8TKpCz5AJTcuAnBxRA,0,0,0,Very,polite,staff.,Did,not,wait,very,long,to,be,seen.,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
140,wl51t6lT7leiX64SlkOx6g,2010-10-30,tCps1BXBR4ZUOF-uTxUBMw,1,review,WgdgOlb-OIwKxb1p4xWwRA,0,0,0,Other,than,the,really,great,happy,hour,"prices,",its,hit,or,miss,with,this,place.,More,often,a,miss.,":(

The"
141,R3UFldNkrGqOsDgD_cw6bA,2011-09-17,Qp7lu-oy_cLz71bjLgpNjA,4,review,mlBC3pN9GXlUUfQi1qBBZA,0,0,0,Yes,this,is,a,chain,but,after,traveling,in,Maui,for,a,week,and,then,coming,back,home,to,Kahlua
142,35uDzLpJlbSztgkJLtg1kw,2007-10-14,jUlDw4GmEsdv8mHqJ3wFfQ,4,review,b60JsTGYbVqUGYbI81aOsw,1,0,1,I,like,coming,here,when,I,want,to,pretend,to,read,and,then,do,some,grocery,shopping.,,I,say
143,NKSA0em3dHSGTyo6Eu-Waw,2010-05-26,b6hHEpYexHQ6LNhDLJ8Efw,3,review,YPk47NcyWSkk-541OxyzMQ,0,0,0,Service,was,faster,than,some,of,the,other,(but,better),Indian,restaurants,I,have,been,to,in,the,area.,The
144,zp713qNhx8d9KCJJnrw1xA,2010-02-02,qyzPbUwY_QgqdEputNWk6g,5,review,dQO0tQISZyb9L4d5ASnXyQ,16,17,9,Perhaps,it,was,foolish,for,me,to,give,La,Condesa,only,four,stars,at,"first,",given,the,fact,that,I
145,St3jS0PnF1lulH1ggA4Jgw,2010-12-28,VyAIpPxEpMO581PoRB5G6A,5,review,UHxBIipD-7xb60CGB8rOuQ,0,1,0,Great,place,for,brunch,or,to,relax,with,a,coffee.,Their,hot,chocolate,is,amazing.,n/a,n/a,n/a,n/a,n/a
146,hW0Ne_HTHEAgGF1rAdmR-g,2010-09-09,t5Hxl0agkS7p3vDnbl3Yyg,3,review,gYIHSsoa260H544x9guLOg,2,2,3,I,have,been,through,plenty,of,airports,around,the,world,and,I,have,to,say,that,this,one,is,on
147,MLPUSpkbWAvr9gJOELKqmQ,2011-03-24,hQUn4oL-6qnjma8indhLNw,2,review,nH0YyEYTE7RMeAbeERrSQA,1,2,1,Went,here,for,the,first,time,a,few,weeks,ago.,The,owner,was,snoring,when,I,walked,"in,",so,that
148,zDfaNgSYLn-TwquB5A6AaA,2012-09-14,1xrgXladKl8ukUsiyVU_kA,1,review,pRw80rCPUTcBo2Zv5De1yQ,0,0,0,Been,here,for,many,years,but,have,seen,a,recent,decline,in,quality,service.,Felt,scolded,by,the,bartender,today
149,NN2qs5B713vM6BDcMyrg4A,2012-06-14,LFKXrB40LfFd16xtSuy7MA,5,review,aLTl_OkLo0BFRxdz1n6sYA,0,1,0,Hands,down,the,best,breakfast,I've,ever,"had,",anywhere.,It,definitely,feels,like,home,cooked,breakfast.,I've,never,been,to
150,ho4Te6bO2tGs56h9PF2vuA,2011-06-27,WaXjxD6QcMBQQGOMnlGiYQ,3,review,vhxFLqRok6r-D_aQz0s-JQ,0,1,0,This,is,simply,a,poor,substitute,for,the,Los,Dos,Molinos,in,South,Phoenix.,,It,is,a,pale,shade
151,sjCRI-lCh4KLO_RYQdlEeQ,2011-03-28,-qSWOLcNWhl0aLy-nadlKg,4,review,vhxFLqRok6r-D_aQz0s-JQ,0,0,0,Went,there,for,a,second,time,on,Sunday.,,The,first,time,I,"came,",I,was,underwhelmed.,,I,think
152,uL_kqSm8ZqJ_3U88uwA8tw,2012-07-30,CVFQy_w2RKrMA7TtPM0EQA,5,review,W7zmm1uzlyUkEqpSG7PlBw,1,1,0,This,place,is,"fantastic!

We",went,in,on,Sunday,the,29th,of,July,around,5:00pm.,The,guy,behind,the,counter,told
153,uzETXY35sIROqx6nnGuq-A,2011-01-15,OQjK5jYwSzoyUvOt1kEyPw,3,review,bkRfY8jHdFxf7k8vLX4buA,0,0,0,I'm,"torn.


I",LOVED,my,$20,facial.,I'll,probably,go,back,for,more,once,Groupon,and,the,like,run,out,of
154,06kfoeRs9Acj82Yl3i9p_w,2010-07-03,g0PIxO362sPzzvoYXNU4KQ,5,review,kxfUWPT6PuwieZHonfXtLw,0,0,0,Recently,moved,back,to,"Mesa,",I,have,been,on,the,hunt,for,a,place,to,get,a,good,sandwich,and
155,SMpL3z4FLF07bRA6-y22JQ,2009-04-05,2bPgTaY62Jc_FoTtXz35lg,5,review,7a_7iT6nDMQc76bz3-TQwg,1,1,0,What,a,wonderful,night.,It,didn't,start,out,that,way.,I,found,this,restaurant,on,"yelp,",not,realizing,that,it
156,ht17atGW3tP8dFeiJkXI_g,2012-12-29,E7R_HyDkf4r0zVEuWxQl7A,3,review,6OWHDbEq23f24Vki_veHBA,0,0,0,I,met,up,with,a,few,ladies,here,for,drinks,a,few,weeks,back,at,the,suggestion,of,someone,else.
157,EXmWz2eaKTGNIf3FJUlVZA,2011-05-11,PE4ueS5NlXcBw4Ixb8G0hA,5,review,Mex8qXT7nR89uTKX_qtgSA,0,0,0,I,am,a,way,more,frequent,visitor,of,the,bell,rd,"location,",but,sometimes,I,have,to,travel,downtown,for
158,TdNIQQcfslKjkey4-yAlKg,2009-09-24,fQwfcdBJb1tf7JRTRE5EDg,5,review,0ouMuScWJ3GuNtWEmmsziw,0,2,0,Even,more,great,news....on,Tuesdays,there,is,a,special,of,35c,per,ounce.,Not,that,I,needed,another,incentive...but,this
159,NN9dbEZF_c4YNgfWWAEVig,2009-06-10,a0YtahC0ZWer56OPruJA-A,2,review,ETIAM78kYT_xPM8b2iqi7g,1,1,1,Been,"there,",done,that.,,Fair,sandwiches,(better,than,"Safeway,",anyway).,,Only,2,stars,since,I,didn't,know,about
160,oyzxIqrtzu-8sWlPhJVsLw,2012-07-12,3R_6Havc78W_IWkOhK1Liw,5,review,SlCfUUr1Pa7CzzSxbMH1pw,2,3,2,Where,to,"begin?

This",is,my,favorite,Mexican,food,establishment,ever.,I've,been,frequenting,Carolina's,for,years,and,never,once,have
161,qMkIbQFrROSnPaQ7at85-w,2007-03-12,uCdLSQa-bH_aYM-5DNuQJQ,5,review,dxPBchN0OnHTENctEUm7NQ,1,1,0,I,just,got,back,from,an,Arizona,spring,training,"vacation,",and,one,of,the,highlights,was,definitely,the,Desert,Botanical
162,V4wiGd78Si52Gys9gmoZCg,2010-11-22,WB_tV05UYyBO_EC0oTIXCw,2,review,OPStKHloEOVxcBtFgkzh2A,0,0,0,Meh....decent,Filibertos,knockoff,but,the,place,feels,like,a,major,health,hazard,considering,how,new,it,"is.

Just",think,Filibertos,with
163,HGOsJ1-GXCk5_8RmwKxomA,2009-06-14,RSwZ_b5xV9ovGXTX3mux_w,2,review,nZ9XFVETN4hxdK4qPb-T3Q,4,5,8,eewh!,yuck,and,"wtf!?

This",Barnes,&,Noble,Book,Store,sucks,for,sitting,"back,",relaxing,and,trying,to,read.,I,know
164,NCbHGtOP5yJBJsPPaE3X5g,2008-08-01,GXhCVzS14jGRpwusofxFIw,5,review,3sJ62Mkavx69FBec71agYg,4,5,5,Being,"Indian,",and,having,grown,up,in,"London,",I,have,been,pretty,spoilt,for,Indian,food.,Imagine,my,dismay,when
165,MUsqPXthMdHoPEow9M3MfA,2007-07-28,EuC1SHR55UGShkq3iovTEQ,1,review,VBEbhE0ISjg6xowGNiGmgQ,0,3,1,This,place,is,not,there,anymore.,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
166,7XulXhz9PN2ctxtv0B0b7Q,2012-03-16,M0sPPYqC8ZDESo7HeJgC-g,5,review,33T-R7e8y7st0PA2HRyHnw,1,0,0,Gaylee,is,great!,She,is,super,sweet,and,so,professional!,Her,work,is,amazing.,I,found,her,through,one,of
167,cgNIBHS2mLdbTRiodAT6EQ,2007-04-06,ZqzBvizyfGpzfiveEsgZ8A,3,review,1uTS7hrpgphH7ZDK8EThzw,0,1,0,No,frills.,,Nothing,fancy.,,Just,some,honest,burritos,and,tacos.,,Voted,"""best","taco""",by,New,Times,a
168,nY2QBNMEfT3j68j-DHOGyg,2010-06-19,ENbvrftx0kvaDfrR1mchSA,4,review,QdypppSRw2H5UtMu1IebLw,0,0,0,Went,here,this,morning,around,10,am.,There,was,like,a,20,minute,"wait,",but,no,biggie.,Service,was,"fast,"
169,2ceeU8e3nZjaPfGmLwh4kg,2011-08-09,iDujx3HhzFt3mv4KPay6eA,4,review,px6RIT_CcE2Z1Jd52C8TQQ,2,1,0,Where,do,I,begin?,I,love,Casey,"Moore's!

What",a,great,ambiance!,The,outside,patio,is,where,it's,"at,",with,tons
170,u3HMalNH-xBgZUXjnH3O6Q,2010-03-19,Z67Znbe5riZE4YISO45XAA,1,review,QnMPMD8Nh3ErZGfMRGAeYg,0,0,0,Rarely,do,I,give,a,1,star,rating,but,after,four,attempts,in,four,months,to,get,my,fax,line
171,qecLHHzAwgkkeA1bG81vmw,2011-01-18,kPS5PRqkwDpJx_bpDx9lCg,3,review,8q2pilNlC3_mTfyDzp0TiA,0,0,0,Service,was,"good,",however,my,fettucine,alfredo,with,meatballs,was,just,OK.,I,would,pass,on,this,menu,item,the
172,vA8T8QXh78iSXhxShLNgQA,2010-07-21,DWq3femFL-muAUB6lMBQDA,2,review,zFfXgANzhIcD-JkdBygcZQ,0,1,0,"So,",I,went,because,of,all,the,hype.,"Immediately,",realized,how,overrated,it,was.,The,ambiance,is,like,a,Chilis
173,K2_Hmmo5crTYWiT_1sWnfQ,2011-12-22,FSrIgThMfFIh__TubVQkxw,3,review,J3I2NClEbD1Xr8lOdjxlqQ,0,0,0,"Ok,",so,I'm,catching,up,on,past-due,reviews.,,For,"me,",Chipotle,is,one,of,those,places,you,go,to
174,NBwPgX7L2D-EZedgo3A-pw,2009-08-18,roMeHsyf55-_O7rpudBbZA,4,review,C6IOtaaYdLIT5fWd7ZYIuA,16,19,5,Gils..,A,relatively,new,business,to,the,complex,on,16th,St,and,Bell,Rd.,"

Gils",is,NOT,your,average,Mexican
175,VY_tvNUCCXGXQeSvJl757Q,2012-12-15,31mOjx2g1F2xAVi20JQP1g,4,review,vpb5jICQEl6vT0NlHq1dug,0,0,0,Good,pizza.,Nice,and,laid,back.,Good,staff,too.,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
176,HvfefhU4b38wcSulkBzA1A,2012-11-05,a5WztkUFN4onrcG1NMoYuQ,5,review,hLi9rdbx4cXBklc4osQEJA,0,0,0,The,praise,and,worship,with,Pastor,BJ,just,sets,up,a,God,Filled,service,with,the,charismatic,and,awesome,Pastor
177,4EeLblEpJc2VeBowa94YPQ,2008-03-28,RxwjDwQsSRE7flP6N4L4tA,5,review,IE_nJq65Qpso5fN4tG9zjQ,2,3,0,I,come,here,probably,at,least,once,a,week.,The,prices,are,"right,",there's,a,good,variety,of,"""ethnic""","food,"
178,3H2ttTM2aSIaZ6FTjHwDQQ,2012-11-29,6wih8fh9hGHRCc4tk6U3ew,5,review,UhryFhGe1tqdbBzAhdooTQ,0,0,0,I,have,only,gotten,the,cafe,sua,da,(iced,coffee),here,but,it's,the,best,I,have,had,yet.,When
179,Gq092IH6eZqhAXwtXcwc6A,2007-11-14,DDt-wItJxXlzsErG2XE2mQ,3,review,bkPFUCENKOYFDit-eV2PSw,2,2,0,Only,had,a,chance,to,experience,the,Oscuro,(amber,lager),and,the,pizza,(the,Arizona,vs.,Boston),so,far,but
180,pfTwzep_4hRTX_jXoi38cw,2008-05-27,RqwFPp_qPu-1h87pGBAM8w,5,review,sEWeeq41k4ohBz4jS_iGRw,28,28,39,Hippies,scare,me.,,,,,So,in,my,preparation,to,go,to,this,place,I,ordered,Xanax,from
181,supigcPNO9IKo6olaTNV-g,2010-12-14,O7jDv3ntT_rsFrd7qPrC4Q,3,review,nDBly08j5URmrHQ2JCbyiw,1,1,1,In,addition,to,the,nice,atmosphere,on,the,patio,they,serve,a,very,nice,brunch,menu,and,the,$2,bloody
182,L9UYbtAUOcfTgZFimehlXw,2010-04-12,Z9XN4EZeGLnlMmuMvo_i8A,5,review,CP-IE-zyc2Mv3jlaceElVQ,0,3,2,"Man,",do,I,LOVE,a,restaurant,with,REALLY,GOOD,food,and,friendly,service!,Liberty,Market,is,definitely,that!,"

Funny",thing
183,UmhTiNOKareQDP7D9aAnKw,2012-09-23,csHak1d1uCU4oItf8d5MBw,5,review,XqU1PB0XWjcr3sUyZZGaWQ,0,1,0,Great,experience,from,start,to,finish.,,Host,(who,was,the,owner),seated,us,at,a,table,with,a,view.
184,j0cGt8mCE42Q-obJkcfrYw,2012-07-31,hBg8uej4Ix74Vq5LLPuiOA,5,review,I5AcIAujn4X0fzjq-CTLBg,0,0,0,Great,customer,"service,",competitive,"rates,",and,I,always,get,a,call,right,back,from,Jeff!,Nice,to,have,an,agent
185,hBHkHYOk_E-6EgObC6MTdQ,2010-11-14,Rfu5grIwYtiEQbbMZtGwTg,5,review,i0A-c2yoHySmFhRV2sDR1g,0,1,0,We,went,to,The,Farm,today,for,lunch,to,enjoy,a,picnic,on,such,an,awesome,beautiful,day.,I,had
186,1CNKe3H07sLu6rigOpAYsg,2012-10-31,yheuEeK2zj6HaNY5bAzhgQ,4,review,X5GbNXY_nNoa_vTZDD0aCA,0,0,0,Games-,"great.
Game",prices-,"decent.
Food-","Edible,",but,nothing,to,write,home,"about.
Food",prices-,WAY,too,high,for,the,"quality.
Bar-",Weird.,The
187,QnAzW6KMSciUcuJ20oI3Bw,2009-05-05,GiGm00UCTSDwA0c7RhRDFQ,4,review,woXhdtL9ds78_mz8mOY4Vg,1,0,0,I,love,the,ambiance,at,Joe's,Farm,Grill.,,It's,great,to,grab,your,food,and,sit,outside,at,one
188,pdxyZdnwltQXcu-kD5rpXQ,2007-01-22,kUw0d4RX-tp32zmP-XwkXw,5,review,0CMz8YaO3f8xu4KqQgKb9Q,0,0,4,Screw,Disneyland-,Sephora,is,the,happiest,place,on,earth!,,They,have,everything,a,girly,girl,or,a,girly,guy
189,yJr24Yy1K6bt2G9fX3_zPA,2011-12-10,T6x80EWBNGa6qzfCjSdMEg,5,review,MZaI_6ffmE_XzjKnM62oFw,0,0,0,I,loved,this,little,slice,of,heaven.,,Reasonable,"prices,",tiny,dining,"room,",very,personal,service.,,Pablo,was,laid
190,OOCLVeqqMFfSnKa7liv0Kw,2009-02-10,d4tC0RRd0ldMNZHeIMbGuQ,1,review,17PPxx8RxjOUD_nQZ1aHEw,4,6,7,What,a,load,of,absolutely,"hideous,",uninteresting,"crap.

Take",every,single,one-star,review,written,by,Yelpers,"below,",copypaste,them,here,and
191,LeBQ8Wc3BK_i_jPSbFpZHA,2011-06-10,1sn0-eY_d1Dhr6Q2uoFCgg,4,review,RCmBxcE6ld-ANzEAS6yeUA,0,0,0,Had,the,enchiladas,-,cheese,and,shredded,beef,-,and,some,mini,chimichangas,which,were,both,good.,Salsa,is,fresh
